MQ8,MQ5,Caption,image_path_uuid,Gas
740,498,"The thermal image shows a surface with varying temperatures.  A warmer area (red/orange) is present at the top, while a cooler, linear area (green/yellow) runs vertically down the center.  Temperatures range from 32°C to 39°C.  The location is unavailable.",97440e862e174472a44f612129df9ae2.png,Perfume
257,375,"The thermal image shows a mostly uniform temperature field, predominantly green and yellow, indicating a relatively consistent temperature range of approximately 72-73°F.  Minor variations in color suggest subtle temperature fluctuations across the area.",ef4fbdaa730a4afab7f066440b52354c.png,Mixture
272,383,"The thermal image shows a mostly uniform temperature field, predominantly in the green-yellow range (around 72°F), with minor variations suggesting subtle temperature differences across the surface.  No significant hot or cold spots are apparent.",34b349ed516a4ed8a9d58b060f920930.png,Mixture
596,315,"Thermal image shows a mostly uniform, cool temperature range (96-101°F). A small, warmer area is visible at the bottom.  Coordinates are 18°32'18""N, 73°43'32""E.",e9303b2c4d8a4bf186c02e07dff57bfd.png,Smoke
323,417,"Thermal image shows a temperature gradient.  Cooler areas are blue/green, warmer areas are yellow/red.  Temperatures range from 72°F to 164°F.  The location is unavailable.",4ea0f3b7a5d64d18bfa51af434088ac7.png,Mixture
763,514,Thermal image shows several areas of higher temperature (red/yellow) against a cooler background (blue).  Temperatures range from 27°C to 33°C.  The location is unavailable.,a4c722a15a764501860b0da218068be4.png,NoGas
704,451,"Thermal image shows a large, dark, cool area (likely a gas leak) surrounded by warmer areas, with temperatures ranging from 27°C to 39°C.  The leak's location is unavailable.",d6a92d8715ff48b58b441b80e2220165.png,Perfume
746,491,"Thermal image shows a temperature range of 29-39°C.  A cooler, dark blue area is adjacent to a warmer, yellow/orange/red area, suggesting a heat loss or temperature difference between two surfaces.",d2c48ac5407a4a1a9f65ef8ae9b10d3a.png,Perfume
249,367,"Thermal image shows a temperature gradient.  The left side is warmer (69-72°F), transitioning to cooler temperatures (blue) on the right.  Location data is unavailable.",b4e92aa05a5642dda8cb8d5a3d6b45c6.png,Mixture
307,402,Thermal image shows a hot spot (red)  surrounded by cooler areas (yellow and green).  Temperature range is 73°F to 206°F.  The hot spot suggests a localized heat source.,c7b30bdec0e74246bcbc2b80039fe1ea.png,Mixture
755,512,Thermal image shows a panel with several components.  Some components exhibit higher temperatures (orange/red) than others (blue/green).  Temperature range is 24-35°C. Location unknown.,c2404bb625ee4f108a2bf7c0dd55e4ac.png,Perfume
631,375,"Thermal image shows a heat source (bright white/red) radiating heat outwards, transitioning to cooler colors (yellow, green, blue).  Temperature range is 99°F to 626°F.  Coordinates are 18°32'18""N 73°43'32""E.",cd981274642b41488b20dec9a60d97c4.png,Smoke
523,385,"Thermal image shows a temperature gradient, warmer (yellow-orange) on the left, cooler (green-blue) on the right.  Temperature range is 85-87°F. Location: 18°32'18""N 73°43'32""E.",1c1eea7ad07547488de62af1c483eb25.png,Perfume
608,408,"Thermal image shows a plume of hot gas (red, ~33°C) emanating from an unseen source, against a cooler (~28°C) background.  Location is unavailable.",a7c87fa390d14c939625b748543e7fee.png,NoGas
614,408,"Thermal image shows a dark, cool object (likely metal) against a warmer background.  Temperature range is 28-31°C. Location is unavailable.  A small, warmer spot is visible near the top right.",6081afdcaa3247b1a255008d36262ad3.png,NoGas
650,353,"Thermal image shows a mostly cool area (green) with a localized warmer region (yellow/orange) in the upper right corner.  Temperature ranges from 90°F to 102°F.  Coordinates are 18°32'18""N, 73°43'32""E.",f78cd8b1858944ca8c03b07983eee40f.png,Smoke
613,415,"The thermal image shows a mostly uniform temperature range between 27-28°C.  There's minimal temperature variation, suggesting a lack of significant heat sources or losses within the scene.  The location is unavailable.",56f1d73bc65344959515654562b61a12.png,NoGas
738,507,"Thermal image shows a temperature gradient, ranging from 86°F to 88°F.  A cooler, darker area is visible on the right side.  The coordinates 18°32'18""N 73°43'32""E are included.",0f89a6c7b93944f28253fc4a47afa99e.png,Perfume
701,487,"Thermal image shows a mostly cool area (blue/green) with a warmer section (red/yellow) at the top left, indicating a temperature difference.  The warmest area reaches approximately 36°C.  The overall scene is unclear, but suggests potential heat loss or malfunction.",688718429dc042a8aa65064addbe89b1.png,NoGas
646,411,"Thermal image shows a uniform temperature of approximately 88°F across the scene.  Coordinates are 18°32'18""N, 73°43'32""E. No significant temperature variations are detected.",11b9caff2d904a719d605929fab65478.png,NoGas
350,400,"Thermal image shows a largely uniform temperature range between 72°F and 86°F.  The variations are subtle, indicating minimal temperature differences across the observed area.",0a981dc0efeb40dbb8068124cae15733.png,Mixture
573,358,"Thermal image shows a mostly uniform temperature field, ranging from 89°F to 91°F.  A slightly cooler area is visible in the lower right corner.  Coordinates: 18°32'18""N 73°43'32""E.",ee16fc0006d441dc8844a2f9869ff263.png,Smoke
608,331,"Thermal image shows mostly uniform temperature (89-90°F) with slight variations.  Location is 18°32'18""N, 73°43'32""E.  No significant heat signatures detected.",cd390632356b43f78565df873eaf131a.png,Smoke
737,467,"Thermal image shows a heat plume rising from what appears to be a gas leak, with temperatures ranging from 30-39°C.  A dark object, possibly an appliance, is visible to the right.  Location is unavailable.",6f22f7cfb46a4874a70f8c2ce21a0744.png,Perfume
361,441,"The thermal image shows a mostly uniform temperature, ranging from 73°F to 33°F, predominantly dark blue, indicating low temperatures across the scene.  No significant heat signatures are visible.",8697ab4192c54d16ab410a74ef3a6cb0.png,Mixture
600,407,"Thermal image shows a dark, cool object (likely metal) against a warmer background.  Temperatures range from 25°C to 32°C.  The object's low temperature suggests it may be a pipe or conduit.",a7fce265d2614bd2ad9abcff7caad5f6.png,NoGas
589,311,"Thermal image shows a mostly cool area (blue) with a small, warmer (orange/red) section at the bottom, indicating a temperature difference.  Coordinates are 18°32'18""N 73°43'32""E.  Temperature range is 97°F to 105°F.",40e4e0cba9b54c6298e7352e603d1438.png,Smoke
527,388,"Thermal image shows a uniformly warm area, predominantly green on the color scale, indicating a consistent temperature of approximately 89°F.  Coordinates 18°32'18""N 73°43'32""E are displayed.",e122072f06f34f9ea510c83e8b820b35.png,Perfume
616,411,"The thermal image shows a temperature range of 27-29°C.  Warmer areas (yellow/orange) are scattered across the image, with a cooler (blue) area concentrated at the bottom right.  The overall scene is somewhat indistinct.",fe77ac10f8ad49bfbde4af231949e2a8.png,NoGas
602,321,"Thermal image shows horizontal bands of varying temperatures, ranging from 101°F to 104°F.  Location data: 18°32'18""N 73°43'32""E.  Likely depicts a gas plume or leak.",0468bbb570694bd49adc5c9a99f1e12f.png,Smoke
678,425,"This thermal image shows a fairly uniform temperature range between 86°F and 81°F, primarily in yellow and green hues.  The location is 18°32'18""N, 73°43'32""E.  No significant temperature variations are apparent.",e61fdb657bfc49efb634bfb2c3d17ef6.png,NoGas
348,456,"The thermal image shows a mostly uniform temperature across the scene, predominantly in the yellow-green range, indicating a relatively consistent heat signature.  Minor variations in color suggest slight temperature differences across the area.  The overall temperature range is 73°F.",b27607fd497e48cdae6f85731d551147.png,Mixture
279,389,Thermal image shows a temperature gradient.  Cooler areas (green) transition to warmer areas (orange/red).  Temperature range is approximately 73°F to 75°F. Location is unavailable.,c72a66ac842d4126ab13a7d0dd4a08d6.png,Mixture
246,365,"The thermal image shows a mostly uniform temperature range between 54°F and 73°F.  Minor variations in color suggest slight temperature differences across the surface, but no significant hot or cold spots are apparent.",b4119786be034f879fefcf17e4316a67.png,Mixture
584,383,"Thermal image shows mostly green/blue (89-106°F), indicating a relatively uniform temperature. A warmer, yellowish area is present in the upper right corner.  Coordinates 18°32'18""N 73°43'32""E are provided.",0189fd96a136477ca7c9c6f069c822f9.png,Smoke
566,403,"This thermal image shows a dark, relatively cool object (likely metal) against a warmer background.  Warmer areas, possibly human body parts, are visible in red and orange, ranging from 28-38°C.  The image's location is unavailable.",6634e6536aa14d9781ae5c70e2d8672c.png,Perfume
318,444,"The thermal image shows a mostly uniform temperature distribution, predominantly in the green-yellow range (approximately 72-73°F), with minor variations suggesting subtle temperature differences across the surface.  No significant hot or cold spots are evident.",d8a638e8f4434d77a7bc1e5335e3a5f1.png,Mixture
702,447,"Thermal image shows a mostly cool surface (28-31°C), with several warmer areas indicating potential heat loss or malfunctioning components.  Location is unavailable.",cfd6342ec9734e3f98526b3ed83c85e3.png,NoGas
521,386,"Thermal image shows a long, narrow area of lower temperature (blue) against a warmer background (yellow/green).  Temperature range is 84-88°F.  Coordinates are 18°32'18""N 73°43'32""E.",3ef4fedaa4d943fc8626714621856c8c.png,Perfume
657,413,"The thermal image shows a relatively uniform area, likely vegetation, with temperatures predominantly in the high 80s Fahrenheit.  Geographic coordinates are provided. No significant thermal anomalies are apparent.",b83893ad668c4bd39862bb2677d2e249.png,NoGas
568,357,"Thermal image shows a mostly uniform temperature across the scene, predominantly in the green range (89-90°F).  A slightly cooler area is visible in the lower right corner.  Location data is included (18°32'18""N, 73°43'32""E).",1d83d2519a9c41d7bd2d409b8431d224.png,Smoke
548,323,"The thermal image shows a mostly uniform temperature field, predominantly green, indicating a relatively consistent temperature across the scene.  There are slightly warmer yellowish areas suggesting minor temperature variations. The temperature range is between 89°F and 91°F.  Geographic coordinates are provided.",446a62b1350242bcbd583ba39e9b3a7e.png,Smoke
722,454,"Thermal image shows two vertical, warmer areas (red/orange) against a cooler background (blue/green).  Temperature ranges from 31°C to 53°C.  The warmer areas appear to be linear and possibly represent heat signatures from a source.",cb6cc4418e4d469ea7c50752fd7f9026.png,NoGas
238,363,"The thermal image shows a temperature gradient, ranging from approximately 74°F (mostly orange/red) to 71°F (yellow/green).  The location is unavailable.  The image appears to be of a relatively uniform surface with slight temperature variations.",c4b45338dc684be982a5f3c2c8c7386e.png,Mixture
686,441,"Thermal image shows a gas leak.  Hottest area is ~34°C, with a plume extending to cooler temperatures.  Location is unavailable.",79225f8abbc64f3c9d9b816513ad74f6.png,NoGas
749,513,"This thermal image shows a wall with a noticeably warmer area (red/orange) at the bottom, suggesting a potential heat leak or malfunctioning fixture.  The right side is significantly cooler (blue), indicating possible insulation differences or an exterior wall.  Temperature range is 30-40°C.",9ef53d5877d44f4a8cf435ed6775d20b.png,Perfume
359,447,"The thermal image shows a relatively uniform temperature distribution, predominantly in the green range (64-72°F), with minor variations in color suggesting slight temperature fluctuations across the scene.  No significant hot or cold spots are apparent.",167fe66803144ce8b24d8c6001dd74cc.png,Mixture
359,448,"The thermal image shows a mostly uniform area with a temperature range of approximately 73-75°F.  There's slight variation in temperature across the area, indicated by color changes.  The location is unavailable.",ef4db46ffb85485e81e71aa55bf97477.png,Mixture
647,421,"The thermal image shows a uniformly green field, indicating a consistent temperature across the area.  The temperature range is 90°F.  Coordinates 18°32'18""N 73°43'32""E are provided.",b01b574603ef431ba5255028d9b2337a.png,NoGas
378,431,"The thermal image shows a mostly uniform temperature distribution, predominantly in the green-yellow range (64-73°F), indicating a consistent temperature across the area.  Minor variations in color suggest slight temperature differences, but no significant hot or cold spots are present.",24fc440fe97142ebae45f5df65b34675.png,Mixture
577,367,"Thermal image shows a mostly uniform temperature range between 89°F and 91°F.  Slight temperature variations are visible, but no significant heat sources or anomalies are present.  Location data included.",49764222e9f244db9f33ca6a75ac5f92.png,Smoke
694,479,"The thermal image shows a temperature range of 28-32°C.  A predominantly cool blue area is visible, with warmer yellow and red areas along the left edge and a small, warmer spot near the right. The overall image suggests a temperature variation across the observed surface.",42e0f03683c648e790f79793d817a086.png,NoGas
413,411,"The thermal image shows a mostly uniform temperature distribution, predominantly in the green-yellow range (42-73°F).  Minor variations suggest subtle temperature differences across the surface.  Location data is unavailable.",25da643ac3bc46769b445151771bc4ba.png,Mixture
653,422,"Thermal image shows a fairly uniform temperature across the scene, ranging from 89°F to 90°F.  Coordinates 18°32'18""N 73°43'32""E are provided. No significant thermal anomalies are detected.",b26ec616583e4a2f8edfb88c7d9e9be0.png,NoGas
763,535,"Thermal image shows a mostly uniform temperature range between 88-89°F.  Location data: 18°32'18""N 73°43'32""E.  Minor temperature variations are present but lack distinct features.",dcefde5b74654a50bc97fa745761cc1a.png,Perfume
596,436,Thermal image shows a localized area of higher temperature (red/yellow) against a cooler background (blue).  Temperature range is 28-38°C.  The higher temperature area may indicate a heat source or leak.  Location is unknown.,3585daae13e94a45a70c4c48f7f7f72a.png,Perfume
575,391,"The thermal image shows a scene with varying temperatures, ranging from 28°C to 32°C.  Several warmer areas (red/orange) are visible against a cooler (green/yellow) background, possibly indicating heat sources or leaks.  The location is unavailable.",52e699be8efa4394a0545cd76b32a23e.png,Perfume
735,455,"Thermal image shows a heat plume rising from a dark, possibly metallic object, with several brighter spots indicating higher temperatures.  Temperature range is 21-31°C.  Location is unavailable.",73d022fe4e8b4ddd98c7621289871eec.png,Perfume
326,426,"The thermal image shows a mostly uniform temperature range between 72°F and 73°F.  The image quality is poor, appearing pixelated and blurry, making detailed analysis impossible. Location data is unavailable.",c430b8336a0f437a8f4fed98dcf80395.png,Mixture
572,357,"Thermal image shows a mostly uniform temperature field, predominantly green, indicating similar temperatures across the scene.  A small, warmer area (yellow) is visible near the center, suggesting a localized heat source.  Temperature range is 89°F to 91°F. Location data is included.",0518cb364108489d8494dd3a0f231155.png,Smoke
691,444,"The thermal image shows a uniformly warm area, primarily yellow in the color scale, indicating consistent temperatures between 89°F and 90°F.  GPS coordinates 18°32'18""N 73°43'32""E are present.",d98487b102b3465cba9b7f0aef744042.png,NoGas
576,397,"The thermal image shows a temperature range of 30-39°C.  A warmer area (orange/red) is visible, possibly indicating a heat leak or gas plume, adjacent to a cooler (blue/green) area. The overall scene suggests a wall or similar structure.",af4cfe410d3b40918eae7d817f074bab.png,Perfume
665,424,"Thermal image shows varying temperatures (28-32°C).  Several areas exhibit higher temperatures, possibly indicating heat sources or leaks. Location is unavailable.",0aa5972f8a6c44768ca27e2fea5f487c.png,NoGas
638,465,"Thermal image shows a mostly green area with a small, hotter (red/orange) region, indicating a localized heat source.  Temperatures range from 27-29°C. The location is unavailable.",01c7a96dc98e4bc988f6f230a520e6d8.png,NoGas
591,301,"Thermal image shows predominantly cool temperatures (blue), with a small warmer area (green) at the top.  Coordinates 18°32'18""N 73°43'32""E are provided. Temperature range is 10°F to 103°F.",38c6c40faf5f4ad481dddbf3d60de145.png,Smoke
748,492,"Thermal image shows a wall with warmer areas (red/orange) indicating potential heat loss, especially around a possible pipe or fitting.  Cooler areas (blue) suggest better insulation.  Temperature range is 30-40°C.",47ad46f497c642e3b04e769c1b38e062.png,Perfume
743,491,Thermal image shows a gas leak.  Hottest area (red) is near a cooler (blue/green) background.  The leak appears to be escaping from a source on the left towards the right. Temperature range is 32-40°C.,59bb992796734d2bbe7d3e76fbc3925e.png,Perfume
576,400,"Thermal image shows a temperature range of 27-38°C.  Cooler areas (dark blue) are present alongside warmer areas (red/yellow), suggesting heat loss or variations in material properties.  The image is unclear due to poor resolution and lack of context.",2f6eeaacaa934835bc2e02d2edca1243.png,Perfume
698,485,"Thermal image shows a mostly uniform temperature range between 29-30°C.  Minor temperature variations are present, but no significant heat sources or cold spots are detected.  Location is unavailable.",c1688a18118f40fa9a567a66949e20d0.png,NoGas
544,326,"The thermal image shows a relatively uniform temperature range between 88°F and 89°F.  A slightly cooler area is visible in the upper right corner.  The coordinates 18°32'18""N 73°43'32""E are provided.",eb66b7004c514db4aee0ed9379d37dfb.png,Smoke
695,453,"Thermal image shows a gas leak;  hottest areas are yellow-orange, ranging from 13°C to 49°C.  The leak appears concentrated in a central area, with cooler temperatures surrounding it.  Location unavailable.",264727037e664cc89a8d4dae7422de89.png,Perfume
651,354,"Thermal image shows a mostly uniform temperature range of approximately 90-91°F.  Coordinates 18°32'18""N 73°43'32""E are visible.  The image suggests a consistent heat signature across the scene.",9e5f285c6a6c4a89bedd0f3dcc41cb44.png,Smoke
554,325,"Thermal image shows a hot source (red/yellow) emitting heat, which dissipates (green/blue) across the image.  Temperature range is 101°F to 355°F.  Location data included.",df9383dc9ea841f18b49dabc25840e69.png,Smoke
266,397,"The thermal image shows a mostly uniform temperature field, predominantly in the green-yellow range (64-73°F).  Slight variations suggest minor temperature differences across the area. Location data is unavailable.",d9c78a189cda4fe9a1822878839d8756.png,Mixture
392,466,"Thermal image shows a temperature gradient.  One side is cooler (blue-green), the other significantly warmer (yellow-green).  Temperature range is 41°F to 72°F.",ca63a4e269374408a8e391df769f1652.png,Mixture
521,374,"Thermal image shows a temperature gradient, ranging from 29°C to 41°C.  One area displays significantly higher temperatures than the surrounding area.  Location is unavailable.",48e28c53128d4a6f975359d2bc4461ed.png,Perfume
571,397,"Thermal image shows a surface with varying temperatures, ranging from 24°C to 32°C.  Hotter areas (red/orange) are concentrated in vertical bands, while cooler areas (green/yellow) are more diffuse.  Several small, cool spots are also visible.",300783c7331d4ef088e1b82da6c6c439.png,Perfume
549,323,"Thermal image shows a hot source (101-241°F) emitting heat, possibly a gas plume, dissipating into cooler surroundings.  Coordinates 18°32'18""N, 73°43'32""E are indicated.",10112cccaddd437c80cad193dc572d9b.png,Smoke
620,421,"The thermal image shows a mostly uniform temperature range between 27°C and 28°C.  There's minimal temperature variation across the scene, suggesting no significant heat sources or leaks are present.",7303da5348f845d7bc44445dbff0f031.png,NoGas
317,418,"The thermal image shows a mostly uniform temperature range between 73°F and 74°F.  Minor temperature variations are present, indicated by slight color changes across the image.  The overall scene is consistently warm.",76f0f8693e2c4d24aa63894724970281.png,Mixture
555,321,"Thermal image shows a localized hot spot (yellow-red) ranging from 101°F to 316°F, likely a gas leak, against a cool background.  Coordinates are 18°32'18""N 73°43'32""E.",011689af7dc14d61a97ae473bea02503.png,Smoke
594,371,"Thermal image shows a localized area of higher temperature (red/yellow) against a much colder background (dark blue).  Temperature range is 100-245°F. Location coordinates are 18°32'18""N 73°43'32""E.",722d4527013c416eb2b79a8c00fc48ba.png,Smoke
454,377,"Thermal image shows a hand (red, ~35°C) interacting with a dark, cooler object (~25°C).  The background is a mottled cooler temperature.",47e0827b894b4867878c77eb764f7acb.png,Perfume
258,373,The thermal image shows a mostly uniform temperature range of 73-85°F.  There's slight variation in color suggesting minor temperature differences across the area.  No significant hot or cold spots are evident.,a8383bcfc198488bbb6cfc893377fef7.png,Mixture
261,364,The thermal image shows a temperature gradient.  Warmer areas (yellow/green) transition to cooler areas (blue).  The temperature range is 72-74°F.  Specific objects or details are not discernible.,d2fb0647cce043289107ef223c33de68.png,Mixture
574,398,"Thermal image shows a wall with varying temperatures.  Hotter areas (red) are concentrated on the right, while cooler areas (green, blue) are on the left. Several cooler spots are visible near the left edge. Temperature range is 22-33°C.",a6b751b1ae714b48a7026db365021451.png,Perfume
607,409,"Thermal image shows a dark, cool object (possibly a pipe) against a warmer background.  Surrounding areas exhibit temperature variations, suggesting potential heat loss or insulation issues. Temperature range is approximately 25-32°C.",68e5c5eafd8d4608ad97a82e97db6d99.png,NoGas
331,411,"The thermal image shows a mostly uniform temperature field, predominantly in the green-yellow range (approximately 72°F).  Minor temperature variations are present, indicated by subtle color shifts.  No significant heat sources or anomalies are evident.",ea4c8ac408b04b7a8a888d8359f2dacf.png,Mixture
578,367,"Thermal image shows a predominantly uniform temperature range, mostly green, indicating consistent heat signature.  Slight warmer areas (yellow) are present, possibly indicating localized heat sources. Temperature scale is 89-90°F.  Geographic coordinates are provided.",afbcdbbc48794a30a2241c9f26592b9c.png,Smoke
720,460,"Thermal image shows a person's head and shoulders.  The warmest areas (yellow/red) are the face and neck, indicating higher temperature.  Cooler areas (blue) suggest lower temperature.  Temperature range is 28-37°C.",a6e98851e41a4d78b2208324e5f0650e.png,NoGas
392,466,"Thermal image shows a mostly uniform temperature range, predominantly green, indicating a consistent temperature across the area.  Minor variations in color suggest slight temperature differences.  The temperature scale ranges from 44°F to 72°F.",3a01e04c8ea74439bdab65ec202c654c.png,Mixture
763,522,"Thermal image shows a gas leak;  a dark blue vertical plume indicates escaping gas, ranging in temperature from 27-32°C.  The surrounding area displays warmer temperatures.",9fd0a96a8db94543b6a779fcb2efa4f0.png,Perfume
738,514,The thermal image shows a mostly uniform temperature field around 27-31°C. There are subtle warmer areas (yellow/red) at the bottom and some slightly cooler areas (green) near the center. The location is unavailable.,9647c001bfec48da8f3e30ec2b96fb0b.png,NoGas
569,397,"Thermal image shows a dark, cool plume of gas (likely 26-38°C) against a warmer background.  The plume is shaped like an inverted ""L"" indicating directional flow.  Location is unavailable.",f14143fb0c6f4f5f99497b41bfc2c877.png,Perfume
581,308,"Thermal image shows a temperature gradient.  The top is dark blue (approx. 105°F), transitioning to a lighter blue (approx. 98°F) at the bottom.  Coordinates 18°32'18""N 73°43'32""E are present.",3580924b53104763a74822e56a3f30ee.png,Smoke
243,357,"The thermal image shows a relatively uniform temperature distribution, predominantly in the green-yellow range (approximately 64-72°F), with minor variations.  No significant hot or cold spots are visible.",5b3562f0431c4351abe428239a29c1b5.png,Mixture
711,458,"Thermal image shows a mostly uniform area with temperatures between 89°F and 90°F.  Coordinates 18°32'18""N, 73°43'32""E are present.  Slight temperature variations are visible, but no significant anomalies.",15e1637e5a7847bc85bf5df84309977b.png,NoGas
600,299,"Thermal image shows a mostly uniform temperature field, predominantly green, indicating a relatively consistent temperature.  A small warmer area (orange/yellow) is visible in the lower right.  Coordinates: 18°32'18""N 73°43'32""E. Temperature range: 86-91°F.",7f9fd792751c4bd6a43da3e38a7123ea.png,Smoke
601,411,"Thermal image shows a device with varying temperatures, ranging from 28°C to 31°C.  Cooler areas (blue) are present, possibly indicating heat dissipation.  Warmer areas (red/yellow) may be heat sources.  Location is unknown.",85565c5a47624dce95e2a8c207834473.png,NoGas
684,464,"Thermal image shows a mostly uniform temperature field between 28-29°C.  A slightly warmer area is visible in the center, indicating a minor temperature anomaly.  Location is unavailable.",43fe34d3c74841edb221153e53ac5bc7.png,NoGas
445,374,"Thermal image shows a mostly green temperature range (27-30°C).  Warmer areas (orange/red) are present on the right, indicating higher temperatures in localized spots.  The image lacks clear details and has an ""Location Unavailable"" tag.",ae16159c2a8d4820b5e6c96ea81df9c2.png,NoGas
626,358,"Thermal image shows mostly uniform temperature (89-90°F) across the scene, with a slightly warmer area in the upper right corner.  Coordinates: 18°32'18""N, 73°43'32""E.",e02461fd17f945739d38c51e832867a1.png,Smoke
581,395,"The thermal image shows a uniformly green area, indicating consistent temperature between 90°F and 91°F.  Coordinates 18°32'18""N 73°43'32""E are provided. No significant temperature variations are visible.",fd3ff6229786419f858a0915cac47dfb.png,NoGas
702,447,"Thermal image shows a region of higher temperature (red/orange) possibly indicating a gas leak or heat source, against a cooler background (blue/green). Temperature range is 27-33°C. Location is unavailable.",7f8ad2858a6c4f158d9a2b518f717802.png,NoGas
561,342,"Thermal image shows a mostly uniform temperature range of 89-90°F.  GPS coordinates 18°32'18""N 73°43'32""E are present. No significant thermal anomalies detected.",9923c26e97b04e5aa1bb758f91022029.png,Smoke
637,415,"Thermal image shows a uniformly green area, indicating consistent temperature around 88°F.  Coordinates 18°32'18""N 73°43'32""E are given. No significant temperature variations are visible.",28b8160e4b3042eaa610dad99134e4b8.png,NoGas
417,437,"The thermal image shows a temperature range of 33-75°F.  The image displays a mottled pattern of warmer (red/orange) and cooler (yellow/green) areas, suggesting uneven heat distribution across the surface.  The specific object or location is unavailable.",96bd29321e3741a3a3ae5dbbc10a54d9.png,Mixture
244,365,"The thermal image shows a mostly uniform temperature range, predominantly yellow-green, indicating a consistent temperature across the area.  Minor variations in color suggest slight temperature fluctuations, but no significant hot or cold spots are visible.  The temperature scale ranges from 44°F to 72°F.",6d22bd29d1c64b1ca5691bce7f894607.png,Mixture
575,445,"The thermal image shows a mostly uniform temperature field between 29-30°C.  There is slight variation in temperature across the field, but no significant hot or cold spots are visible.  The location is unavailable.",adc885f7c3404152a71dedfc3093095e.png,NoGas
680,423,Thermal image shows a heat source (red/orange) with temperatures ranging from 25°C to 34°C.  The heat source appears to be unevenly distributed. Location is unavailable.,0944c113549f447ca54aafbbfa6e765f.png,NoGas
527,386,"Thermal image shows a temperature gradient, ranging from ~86°F (yellow) to ~87°F (red), likely representing a surface with varying heat distribution.  Coordinates 18°32'18""N 73°43'32""E are present.",e085cd27ef1d4309bb2038f48c771649.png,Perfume
265,383,"The thermal image shows a mostly uniform temperature range, predominantly yellow-green, suggesting consistent heat distribution across the area.  Minor variations in color indicate slight temperature differences, but no significant hot or cold spots are visible.",c903394851654f9085c7463a5010a593.png,Mixture
565,443,"The thermal image shows a mostly uniform temperature of approximately 27-28°C.  There's slight variation, with warmer areas appearing yellowish-green.  The location is unavailable.",16213bb539aa4c92b4ef16c01de6d309.png,NoGas
597,407,"The thermal image shows a mostly uniform temperature of approximately 27-28°C.  A small area exhibits slightly higher temperatures, indicated by warmer colors (yellow/orange). The location is unavailable.",ca6b821b1d25442a98d156dcd9d1bcd5.png,NoGas
585,325,"Thermal image shows a temperature gradient, ranging from ~98°F (red) to ~10°F (blue).  The location is 18°32'18""N, 73°43'32""E.  Warmer temperatures are concentrated in a curved pattern.",b264bbb744ef4179991be23dcb8fa498.png,Smoke
586,400,"Thermal image shows a plume of gas, hottest (white) at its base, gradually cooling (red to blue) as it rises.  Temperature range is 28-35°C. Location is unavailable.",44a10e799ac544f593edb5ab6600bae1.png,NoGas
746,518,"Thermal image shows a mostly uniform temperature range between 88-89°F.  A slightly cooler area is visible, diagonally oriented from upper left to lower right.  Coordinates: 18°32'18""N 73°43'32""E.",dec8f60bd1334fb48f3fdc11e7a82aa5.png,Perfume
380,439,"Thermal image shows mostly cool temperatures (blue), with a small area of warmer temperatures (yellow/red) at the top.  Temperature range is 72-91°F.  Location data is unavailable.",272fb5712f7e4b20b4efe75fabc17430.png,Mixture
771,540,"Thermal image shows a wall with electrical components.  Some components exhibit warmer temperatures (red/orange) than others (blue/green), suggesting potential overheating.  Temperature range is 25-31°C.",5dcb37053c5e4b45b4ff7a9fa0eb2847.png,Perfume
591,312,"Thermal image shows a predominantly cool area (blue), with a warmer region (yellow-orange) at the bottom and a very warm vertical band (red-yellow) on the left.  Temperature range is 97°F to 231°F.  GPS coordinates are included.",a8312848370946279bf302b223c6a571.png,Smoke
373,415,"The thermal image shows a mostly uniform temperature, ranging from 73°F to 76°F. A small area exhibits slightly higher temperatures, suggesting a localized heat source or variation.  The overall scene lacks significant thermal contrasts.",c95b52e0c7944e9fa36de43764aac6a9.png,Mixture
565,345,"Thermal image shows a mostly uniform temperature range between 89°F and 90°F.  A slight temperature variation is visible, possibly indicating a subtle gas leak or anomaly. Location coordinates are 18°32'18""N, 73°43'32""E.",370f71c70b3f4fe9a86430870cfa1fbc.png,Smoke
233,359,"The thermal image shows a relatively uniform temperature distribution, predominantly in the yellow-green range (approx. 73°F).  Minor variations suggest slight temperature differences across the field of view.",b76d21b0febc45048f136fe824e132b5.png,Mixture
713,489,"The thermal image shows a mostly uniform temperature range between 27-28°C.  There are subtle warmer areas (yellow/orange) indicating slightly higher temperatures in localized sections, possibly due to heat sources or differences in material.  The location is unavailable.",ec869c5aa97f4a34b823b45279b76c91.png,NoGas
714,437,Thermal image shows a T-shaped area of elevated temperature (red/yellow) against a cooler background (blue).  Temperature ranges from 26°C to 31°C. Location is unavailable.,e0c24c689ced44bf8126355fb8ea76a1.png,NoGas
626,343,"Thermal image shows mostly uniform temperature (89-92°F) with a slightly warmer area in the upper right corner.  Coordinates: 18°32'18""N, 73°43'32""E.",dfd854bde71c4004a2f08ff7f542867c.png,Smoke
579,396,"Thermal image shows a wall with varying temperatures.  A warmer area (reds/oranges) is visible, likely indicating heat loss. Cooler areas (blues/greens) suggest better insulation.  Temperature range is 30-43°C.",dd195829955b4fdb94f09506ace995cf.png,Perfume
534,386,"Thermal image shows a temperature range of 83-89°F.  A darker, cooler area is visible, likely indicating a gas leak or similar thermal anomaly at coordinates 18°32'18""N 73°43'32""E.",d60e92aaa8fa43bda271a578889ce3bd.png,Perfume
